Marca temporal,Dirección de correo electrónico,Sede,Ubicación,Sub-Ubicación,Nombre del articulo,Foto actual del articulo,Tipo de elemento,Serie,estado,Disponible para su uso,Descripción,Cantidad,Valor unitario,Observaciones,Fecha,Nombre de quien realiza el proceso,Nombre de testigos,Observaciones,Aulas de clases,Articulo del aula de clases,Aulas de tecnología,Articulo del aula de tecnología,Aulas de informática,Articulo del aula de informática,Aulas de música,Articulo del aula de música,Aulas múltiples,Articulo del Aula múltiple,Bibliotecas,Articulo de la Biblioteca,Laboratorios de Física,Articulo del Laboratorio de Física,Laboratorios de Química,Articulo del Laboratorio de Química,Oficinas,Articulo de la Oficina,Codigo contable,Vida util [años],Valor total,Imagen,Edit Url,Etiqueta,Cards,Color,timestampTemp
4/3/2019 11:14:09,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1PT30clyAOqBvFB12JaMq8J-8wJgvUWmr,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1541,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1PT30clyAOqBvFB12JaMq8J-8wJgvUWmr,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucW5gc2bbHBIvIhYKTH4f2kf_8uAH6KlN5Vyo5Lqq8tw1eY3gS3ozUetDr_QB4HWbA,https://drive.google.com/a/denzilescolar.edu.co/file/d/13WoE8RmZBI2S5253rmoYuCM-PfuUz72J/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:14:46,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1QjfQSWnl5XKCv3M6tBoANV_wyE3APXql,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Mesa plástica color blanco,,,,,,,,,,,1542,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1QjfQSWnl5XKCv3M6tBoANV_wyE3APXql,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuci83kg1ZaWC2-sGDHDOmntfblg07BrIqeo1c05FQOKoDbTpgBIu37aUQuQEhO0RqI,,,#ffffff,4/3/2019
4/3/2019 11:15:07,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1od1hIYF-K8hRWjFp6rwgqEkHaYJH-Rsj,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1544,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1od1hIYF-K8hRWjFp6rwgqEkHaYJH-Rsj,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueiiMDgK6XCpv1cDn7iwemqOGu1w8VVm4579KaVDjefbNZfwAH54NLgZkw5Ot29gp8,https://drive.google.com/a/denzilescolar.edu.co/file/d/1WEbQ-alerIdAICGfgITQDbsHgJ4epggd/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:15:10,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1sE3spckfVxTJAvBk7udd6YVC229bUnPS,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1545,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1sE3spckfVxTJAvBk7udd6YVC229bUnPS,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucbNKB09_n3rbOjrTLME-rY7MvJbIK0mwDL2cPSiJfykOMD5Tz2MAnvCxsJRgzN7XQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1ifsuV3GK63k-J9XL0Wmp4DY4qchUGsc-/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:15:49,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1bW1ReDyBFXmrLL2j47dByrtqWoIWtIWJ,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1546,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1bW1ReDyBFXmrLL2j47dByrtqWoIWtIWJ,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucdFHF3Pq-Zsypkg0ySgS7KUKd5lNMjMA4JvaGYg99nSSkS2WNjY8QBU72LHNb5w-U,,,#ffffff,4/3/2019
4/3/2019 11:16:16,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1hKWG41sBU3Q0tXxm6Mj93by1IzCv-D6M,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1548,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1hKWG41sBU3Q0tXxm6Mj93by1IzCv-D6M,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuc6Q9cioN_NqifFXlj3yD4hSQl_DRGliknPiWzj70adMN1m_zvEiel04lyhHF6oFUE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1jn0mgSv9w9M6KurBCkIdQoC3yz84J0AC/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:16:28,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=14vhbLRUTW9t5LNN0oBsq2EanpYafPZXH,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1549,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=14vhbLRUTW9t5LNN0oBsq2EanpYafPZXH,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudPdm-KEiX3Yn6eRE-nMQ6JH-h3ULG8qm4xkvqC7bczW6fFRr-fUOenu43jIdaVQvI,https://drive.google.com/a/denzilescolar.edu.co/file/d/1QSwHPhu0mvFH3fOTjBIQwaifMXAZ1mgk/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:16:53,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1RE9k6KUri3_Kk0MdBlAcM2D8FkoTJbCr,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1550,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1RE9k6KUri3_Kk0MdBlAcM2D8FkoTJbCr,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucqSsCOUnBpk2aaJnk2gA7gjrN6Dqqa-dpNqhcr8PTqqqQ0qUs8UcHje-AnUkiSKiQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vrmW7tiggUkqofOXHfdm7oq0Js_o9Cfd/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:17:35,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=16BJgbDdB9YkUlvHDJQC1cW1RBWhouf7n,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1551,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=16BJgbDdB9YkUlvHDJQC1cW1RBWhouf7n,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufKUxRlMJQwap5hBE8JlteBsj_F-mwtXcaaugWi-Gw8qrchV3JREQ3TGbANHPvS1Zw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1J4vk9R_Su4cjANU-bSBat4Kknn1wq4RG/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:17:39,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1kU62S4gL4zrwiHz-GzQ0p13ok9qBdLg9,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1552,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1kU62S4gL4zrwiHz-GzQ0p13ok9qBdLg9,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueEGM6Xtb5MzvX3gQZvZv00OLOHBS-ga9Nimj7imEB2lm3Y0V9mJr2qP_jHYStDuI4,https://drive.google.com/a/denzilescolar.edu.co/file/d/1TEyfC8-Up-TSFczGVBu_aE0IOjqEKTi5/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:18:26,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=101EmX3-ka2h6GC5wGQlXMA-GJYQ8pAIV,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1553,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=101EmX3-ka2h6GC5wGQlXMA-GJYQ8pAIV,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudh7vepn9XjM5TzrN2NOWapN8mL6p43yvbBqVTUYWfEvQw8oo_H4LiUYn7SEU5FLdQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1z4pGDhbOB_9Dp4EIyiu3ZHvjTxvQ9iPn/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:19:37,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1v1Ht9HYkAqs92qwpra3Tern-vUvJcqlI,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1554,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1v1Ht9HYkAqs92qwpra3Tern-vUvJcqlI,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuezztA97c-oYfNJQUGhhdUNi4cxRGIOZ2aYeCrqnmx2L5rmmyLWSYoHg9yb_5OfuC0,https://drive.google.com/a/denzilescolar.edu.co/file/d/1GjhaRpNStvCdDreV-vgc8rUBIIJL5Nwh/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:19:45,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=16eR6fZmgerlp5C7_VOvoGEUbDJlUBVpO,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1555,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=16eR6fZmgerlp5C7_VOvoGEUbDJlUBVpO,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucZlCkHFbei6GxXqSt_keu76bzx0SWp8CQwf9uYLDus9rW22tDCz1084JKI9sima2k,https://drive.google.com/a/denzilescolar.edu.co/file/d/154qiAUQUktT1kzKpDs5bOnh2zt1FBwQ0/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:20:20,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Tanque de 100 litros,https://drive.google.com/open?id=1vFEm9iJaIKUXsPNioJgTJ0lTdZp7xnJ3,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1556,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1vFEm9iJaIKUXsPNioJgTJ0lTdZp7xnJ3,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucqlbosVmtBHzaX9f0Uua5qX5g8TPnA5HDDfgNuZQQUk4UC_wmTyEJMzv7ZYqIGvn0,https://drive.google.com/a/denzilescolar.edu.co/file/d/1_05tbXdNl17RTVbhPHcvmifYJ5VRF2n4/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:20:50,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=13MDXtFV0dJDqF_S33q_Wjd_Cmv9KnapH,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1557,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=13MDXtFV0dJDqF_S33q_Wjd_Cmv9KnapH,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueswiZr_MR2ycBNJyCsCPcYI_kRyypG8qZ5jsa0mvwTCTugEF4ZPxCREhz1AW0NY68,https://drive.google.com/a/denzilescolar.edu.co/file/d/1CSL0FZcq1ELHyg4Ao-IrTrUrvBuGXJD7/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:20:59,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=1cwm4R6gGEIr3WlV8FADIMAlxrA966CWx,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1558,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1cwm4R6gGEIr3WlV8FADIMAlxrA966CWx,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucuqjzDLldqkavOVsektCZ8LnFvHjqHiYU1UaJo8AQ0LxwoY2jHYkvwgfXukmM66cw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1u_n3Hbk0tdD0der_uVD1hwSYhauf_nXY/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:21:09,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1NNvNrSsq8hAfk0_KM-XKgZpeWILH4-3f,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1559,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1NNvNrSsq8hAfk0_KM-XKgZpeWILH4-3f,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucAvjPfFZWxSn8oMLXKHDRx9nN8p_KZShqUyr9KxpxWhsTTiIytUop_lCuKGHHkJnM,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Y4RCxIPFrDoC30d4Gm5NfPHodZsKwjl1/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:21:49,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1oAp8qae2Uo4xHGJqzyZc3Ux9iNVQpq4P,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1560,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1oAp8qae2Uo4xHGJqzyZc3Ux9iNVQpq4P,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudtzYWYjotD1g6wGT59D-M7_eua1l4ETE4cw10YGFYLGmcEwC419OHS1tdvfQEQ6XU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1kuYctB0XZBxR0PKgC-p7pS4nkbJiqe1h/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:22:32,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1Ks-MnUtbFMHlepYXHbEkdu_ZhWw51gwh,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1561,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Ks-MnUtbFMHlepYXHbEkdu_ZhWw51gwh,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucvmZTBvUMimwlp-OKZmSVzY_CLJggJzLslkL1NbWvHCgtnsGMqfg1LM4Z3dVe0_J8,https://drive.google.com/a/denzilescolar.edu.co/file/d/1_Lb49LAoktNije9HNRyL3B84dRYFnSZj/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:22:25,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=10FmFYB-EfGv8hcX5Qg4gNSqo632gbB6i,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1562,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=10FmFYB-EfGv8hcX5Qg4gNSqo632gbB6i,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucjvhHUJZmaiZAqfpHG66JfXXC51IpUbp28d7jxJ7fLNkboNqIrzhFiQROH5a92ZlM,https://drive.google.com/a/denzilescolar.edu.co/file/d/1P32XL5-8rp5I8b9FBuJxx72RMzZeLlh-/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:22:44,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1l99CZq5eojkJ7dManWnXr70D2FI39tE4,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1563,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1l99CZq5eojkJ7dManWnXr70D2FI39tE4,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudasMJwtpsXTeKZ8Pq_a_ig7UOnGPiicFc0uOqju0mrX29R0A2eVbGA-ZeL8vSMEuE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1dYGJqnMjMpm4wka1vVyMmXYF1E946KWR/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:23:06,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Tanque plástico de 50 litros,https://drive.google.com/open?id=1cWjVyfYin6CAj9lKSwPZXZLcJ1r9f2et,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1564,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1cWjVyfYin6CAj9lKSwPZXZLcJ1r9f2et,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuc69EB0Z-s_t6r7mGY2apVBjCQrW-ffGdwghGBumqaoGWoNaJA_Eh0AvjCk9XnHeeQ,,,#ffffff,4/3/2019
4/3/2019 11:23:47,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=1dGTHFyn9L3bzeuFtvn4nhLmLbDQODzW8,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1567,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1dGTHFyn9L3bzeuFtvn4nhLmLbDQODzW8,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucZsYKvY_vylnH_YQeRknxK3t0UgojHqX4VC0rfQzmZ96TPncf-4Fu-bfDX83mKhCQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1_NjW51ntX_2uwJ1YlQDMZ7giuy1QBcVG/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:24:15,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Tanque plástico de 75 litros,https://drive.google.com/open?id=10JfF4E9eQzPnMEA23ILwSLEZ7TFHV9y8,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1568,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=10JfF4E9eQzPnMEA23ILwSLEZ7TFHV9y8,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueDhQWZe3h_QpzCCZe4pEWCZTc6_ILLPZ24wpC3qGmdPc1vBQTtTu-QeucywfWQjPc,https://drive.google.com/a/denzilescolar.edu.co/file/d/1-tTimH49ljJf-4l7oUIt7m28roPDYEUj/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:24:46,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1GKaxVF40vZpTTEysWzc6HBymD18drKiB,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1569,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1GKaxVF40vZpTTEysWzc6HBymD18drKiB,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufN52YuCqIIkHPthKySPI7NYBEJ-98r1p2WOubmh2ceSfwhL_ArJYPAq7-l7C8s0is,https://drive.google.com/a/denzilescolar.edu.co/file/d/1j6XGvBWXF3ts7b-5QyrVjI2bzKOuxSfP/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:25:04,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1ANgiVlRAlmRGJNUBu8Au6demkFjalwcn,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Tanque de 100 litros,,,,,,,,,,,1570,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ANgiVlRAlmRGJNUBu8Au6demkFjalwcn,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufAJvsgYqJIleiiFhzqsaN6X4NGgSuUTzvC1968gdxh_3Ea5iQzvk2egj8FwoR6ytY,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vTrPDyI-FNi8lN_YXDM0lIUkv9VIi1uF/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:25:24,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=199beU0otvkhGu1wnwiQJzNKUdnETQS-J,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1571,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=199beU0otvkhGu1wnwiQJzNKUdnETQS-J,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudS9OFT0tTNfwo41Dmm7vHstfmmpTlwQb8bNXMwE5lB2OYkoIlNNO3rrusTLP13wIk,https://drive.google.com/a/denzilescolar.edu.co/file/d/1bdnLcTDghJ5I3ITkYUIhXo9P0GGaicwx/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:25:26,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Tanque de 100 litros,https://drive.google.com/open?id=1gyYdn2oauv5StSzpxjp3122XFcfCb1i-,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1572,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1gyYdn2oauv5StSzpxjp3122XFcfCb1i-,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudqRuviSBvIhP6fKXa0aLb4N5JZVuBTlk6AhTyQk3dBoYusramHhtzYBKJsVfoZNTg,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Sb0vNokt6gQxO3KUa6jvRybH_C9LPE6y/view?usp=drivesdk,,#ffffff,4/3/2019
